ppm,intensity
-92.228242,0.00000006
-92.239911,0.00000006
-92.251580,0.00000006
-92.263248,0.00000006
-92.274917,0.00000006
-92.286585,0.00000006
-92.298254,0.00000006
-92.309923,0.00000006
-92.321591,0.00000006
-92.333260,0.00000006
-92.344928,0.00000006
-92.356597,0.00000006
-92.368266,0.00000006
-92.379934,0.00000006
-92.391603,0.00000006
-92.403271,0.00000006
-92.414940,0.00000006
-92.426609,0.00000006
-92.438277,0.00000006
-92.449946,0.00000006
-92.461615,0.00000006
-92.473283,0.00000006
-92.484952,0.00000006
-92.496620,0.00000006
-92.508289,0.00000006
-92.519958,0.00000006
-92.531626,0.00000006
-92.543295,0.00000006
-92.554963,0.00000006
-92.566632,0.00000006
-92.578301,0.00000006
-92.589969,0.00000006
-92.601638,0.00000006
-92.613307,0.00000006
-92.624975,0.00000006
-92.636644,0.00000006
-92.648312,0.00000006
-92.659981,0.00000006
-92.671650,0.00000006
-92.683318,0.00000006
-92.694987,0.00000006
-92.706655,0.00000006
-92.718324,0.00000006
-92.729993,0.00000006
-92.741661,0.00000006
-92.753330,0.00000006
-92.764998,0.00000006
-92.776667,0.00000006
-92.788336,0.00000006
-92.800004,0.00000006
-92.811673,0.00000006
-92.823342,0.00000006
-92.835010,0.00000006
-92.846679,0.00000006
-92.858347,0.00000006
-92.870016,0.00000006
-92.881685,0.00000006
-92.893353,0.00000007
-92.905022,0.00000007
-92.916690,0.00000007
-92.928359,0.00000007
-92.940028,0.00000007
-92.951696,0.00000007
-92.963365,0.00000007
-92.975033,0.00000007
-92.986702,0.00000007
-92.998371,0.00000007
-93.010039,0.00000007
-93.021708,0.00000007
-93.033377,0.00000007
-93.045045,0.00000007
-93.056714,0.00000007
-93.068382,0.00000007
-93.080051,0.00000007
-93.091720,0.00000007
-93.103388,0.00000007
-93.115057,0.00000007
-93.126725,0.00000007
-93.138394,0.00000007
-93.150063,0.00000007
-93.161731,0.00000007
-93.173400,0.00000007
-93.185068,0.00000007
-93.196737,0.00000007
-93.208406,0.00000007
-93.220074,0.00000007
-93.231743,0.00000007
-93.243412,0.00000007
-93.255080,0.00000007
-93.266749,0.00000007
-93.278417,0.00000007
-93.290086,0.00000007
-93.301755,0.00000007
-93.313423,0.00000007
-93.325092,0.00000007
-93.336760,0.00000007
-93.348429,0.00000007
-93.360098,0.00000007
-93.371766,0.00000007
-93.383435,0.00000007
-93.395103,0.00000007
-93.406772,0.00000007
-93.418441,0.00000007
-93.430109,0.00000007
-93.441778,0.00000007
-93.453447,0.00000007
-93.465115,0.00000007
-93.476784,0.00000007
-93.488452,0.00000007
-93.500121,0.00000007
-93.511790,0.00000007
-93.523458,0.00000007
-93.535127,0.00000007
-93.546795,0.00000007
-93.558464,0.00000007
-93.570133,0.00000007
-93.581801,0.00000007
-93.593470,0.00000007
-93.605138,0.00000007
-93.616807,0.00000007
-93.628476,0.00000007
-93.640144,0.00000007
-93.651813,0.00000007
-93.663482,0.00000007
-93.675150,0.00000007
-93.686819,0.00000007
-93.698487,0.00000007
-93.710156,0.00000007
-93.721825,0.00000007
-93.733493,0.00000007
-93.745162,0.00000007
-93.756830,0.00000007
-93.768499,0.00000007
-93.780168,0.00000007
-93.791836,0.00000007
-93.803505,0.00000007
-93.815173,0.00000007
-93.826842,0.00000007
-93.838511,0.00000007
-93.850179,0.00000007
-93.861848,0.00000007
-93.873517,0.00000007
-93.885185,0.00000007
-93.896854,0.00000007
-93.908522,0.00000007
-93.920191,0.00000007
-93.931860,0.00000007
-93.943528,0.00000007
-93.955197,0.00000007
-93.966865,0.00000007
-93.978534,0.00000007
-93.990203,0.00000007
-94.001871,0.00000007
-94.013540,0.00000007
-94.025208,0.00000007
-94.036877,0.00000007
-94.048546,0.00000007
-94.060214,0.00000007
-94.071883,0.00000007
-94.083552,0.00000007
-94.095220,0.00000007
-94.106889,0.00000007
-94.118557,0.00000007
-94.130226,0.00000007
-94.141895,0.00000007
-94.153563,0.00000007
-94.165232,0.00000007
-94.176900,0.00000007
-94.188569,0.00000007
-94.200238,0.00000007
-94.211906,0.00000007
-94.223575,0.00000007
-94.235243,0.00000007
-94.246912,0.00000007
-94.258581,0.00000007
-94.270249,0.00000007
-94.281918,0.00000007
-94.293587,0.00000007
-94.305255,0.00000007
-94.316924,0.00000007
-94.328592,0.00000007
-94.340261,0.00000007
-94.351930,0.00000007
-94.363598,0.00000007
-94.375267,0.00000007
-94.386935,0.00000007
-94.398604,0.00000007
-94.410273,0.00000007
-94.421941,0.00000007
-94.433610,0.00000007
-94.445278,0.00000007
-94.456947,0.00000007
-94.468616,0.00000007
-94.480284,0.00000007
-94.491953,0.00000007
-94.503622,0.00000007
-94.515290,0.00000008
-94.526959,0.00000008
-94.538627,0.00000008
-94.550296,0.00000008
-94.561965,0.00000008
-94.573633,0.00000008
-94.585302,0.00000008
-94.596970,0.00000008
-94.608639,0.00000008
-94.620308,0.00000008
-94.631976,0.00000008
-94.643645,0.00000008
-94.655314,0.00000008
-94.666982,0.00000008
-94.678651,0.00000008
-94.690319,0.00000008
-94.701988,0.00000008
-94.713657,0.00000008
-94.725325,0.00000008
-94.736994,0.00000008
-94.748662,0.00000008
-94.760331,0.00000008
-94.772000,0.00000008
-94.783668,0.00000008
-94.795337,0.00000008
-94.807005,0.00000008
-94.818674,0.00000008
